month,weekday,hour,energy
8,0,10,1490.8795963492994
8,0,11,1701.0134918868675
8,0,12,873.3288289937266
8,0,13,715.9280034538031
8,0,14,825.4261881314685
8,0,15,913.6911650888351
8,0,16,778.6616334051594
8,0,17,905.6696007831708
8,0,18,647.8121230580931
8,0,19,403.90174335140483
8,0,20,370.11638687171546
8,0,21,196.55227935689217
8,0,22,181.5646545610934
8,0,23,161.17693452843102
8,1,0,147.8628279645904
8,1,1,144.58842946654391
8,1,2,147.25968648077196
8,1,3,148.97125617781788
8,1,4,174.9572488582666
8,1,5,336.80557837673507
8,1,6,514.7660915083699
8,1,7,996.7365775929682
8,1,8,1432.7252183272146
8,1,9,1446.883491138898
8,1,10,1042.3940157512545
8,1,11,899.8735796431677
8,1,12,879.8156758496946
8,1,13,678.199533673881
8,1,14,610.2862496293207
8,1,15,634.2293092784455
8,1,16,750.1037303052757
8,1,17,958.9694322215526
8,1,18,774.958157158017
8,1,19,464.00736748183624
8,1,20,260.9593833917205
8,1,21,218.52820036927218
8,1,22,198.28173182188385
8,1,23,188.6973861790495
8,2,0,159.1177396428301
8,2,1,173.57752773858607
8,2,2,171.70132394810196
8,2,3,171.47916693699565
8,2,4,204.723481175057
8,2,5,279.4548437757107
8,2,6,389.30296796034645
8,2,7,459.08957635363106
8,2,8,469.86146306815834
8,2,9,587.0375028741571
8,2,10,569.9194997245055
8,2,11,741.2190735382782
8,2,12,675.6674056881527
8,2,13,551.2392351982412
8,2,14,656.9326109159632
8,2,15,673.419212759222
8,2,16,734.2950293233051
8,2,17,698.7599952616919
8,2,18,816.5232852759748
8,2,19,544.2123122548096
8,2,20,298.3475731393154
8,2,21,171.49592797077196
8,2,22,172.9113515670827
8,2,23,141.71665461603106
8,3,0,139.1507078620668
8,3,1,141.13505223873955
8,3,2,140.43003947699378
8,3,3,128.51868809522574
8,3,4,166.71694374317926
8,3,5,416.0046165346534
8,3,6,626.4540357237456
8,3,7,567.7415190997411
8,3,8,944.8936005346255
8,3,9,626.6303766758717
8,3,10,842.6670471283404
8,3,11,1243.1228754232095
8,3,12,1832.6601936307427
8,3,13,1509.4569928589976
8,3,14,1380.1134273459938
8,3,15,1516.3308682824188
8,3,16,1780.1029959792627
8,3,17,1511.2249018917087
8,3,18,1282.6408482493405
8,3,19,760.8423471388969
8,3,20,286.8792192443755
8,3,21,979.8581187052514
8,3,22,186.86390068470365
8,3,23,163.7060387790139
8,4,0,139.64258321164525
8,4,1,152.10910877061377
8,4,2,142.50053243182836
8,4,3,158.63301076895758
8,4,4,167.97394648856925
8,4,5,338.295101526306
8,4,6,430.5660030733764
8,4,7,764.0056940588508
8,4,8,925.58671490032
8,4,9,969.4399172396456
8,4,10,1052.7675476761726
8,4,11,837.6731353041318
8,4,12,1081.1504205094593
8,4,13,980.1677777799506
8,4,14,1259.373465264985
8,4,15,1749.9437756071047
8,4,16,1195.0537309672693
8,4,17,833.10993495588
8,4,18,911.318524729918
8,4,19,601.2725260805369
8,4,20,262.5620228066289
8,4,21,230.49897995315834
8,4,22,204.9250514247809
8,4,23,193.19638589563883
8,5,0,173.56686173938712
8,5,1,171.6227116095668
8,5,2,134.40061713505867
8,5,3,151.09031964756866
8,5,4,134.37258151943226
8,5,5,151.91562176562041
8,5,6,309.8314346475506
8,5,7,780.1529658127697
8,5,8,1422.168417907391
8,5,9,980.3468735240845
8,5,10,797.5902192975482
8,5,11,991.5713794023372
8,5,12,1056.126561437687
8,5,13,1116.8831169363316
8,5,14,1142.6028972911602
8,5,15,1359.3728660220218
8,5,16,1527.278665505236
8,5,17,1013.4834368753932
8,5,18,731.4342421820162
8,5,19,568.5842623545188
8,5,20,480.5063045288903
8,5,21,295.1002402679062
8,5,22,203.68827247591068
8,5,23,159.06042115619317
8,6,0,149.414526760679
8,6,1,149.9153383126159
8,6,2,148.76985104647807
8,6,3,148.36876783903298
8,6,4,156.23208539170747
8,6,5,167.9108878234808
8,6,6,391.6682444915259
8,6,7,835.7129175525977
8,6,8,1099.683375586418
8,6,9,957.4445298731631
8,6,10,940.8485274035297
8,6,11,1079.7470477271866
8,6,12,1219.0877013566019
8,6,13,883.0843442525224
8,6,14,707.2630152707819
8,6,15,762.8885896152776
8,6,16,949.2173057332558
8,6,17,780.9552264173003
8,6,18,714.7197892259733
8,6,19,386.958753667302
8,6,20,301.9259359895579
8,6,21,229.52049294176473
8,6,22,183.1474444939235
8,6,23,157.2917430611933
9,0,0,119.49480218098728
9,0,1,121.85708178199874
9,0,2,121.48960444398993
9,0,3,139.55596338122885
9,0,4,165.46551322397906
9,0,5,262.4678828344872
9,0,6,318.69101430422825
9,0,7,527.3075858944603
9,0,8,1130.3299971458591
9,0,9,973.0895177317914
9,0,10,1054.1292722544995
9,0,11,1353.2088371193267
9,0,12,890.4001926939031
9,0,13,483.5481842787073
9,0,14,692.1551163759176
9,0,15,458.6191920649046
9,0,16,554.9761114961813
9,0,17,528.4900902512594
9,0,18,546.7495797854175
9,0,19,331.99821748975717
9,0,20,247.52003618013845
9,0,21,157.41036887891184
9,0,22,137.88005414413163
9,0,23,136.2166264189644
9,1,0,129.9050483833409
9,1,1,132.8890249765367
9,1,2,136.7605775290733
9,1,3,144.8463473916227
9,1,4,180.9246275409813
9,1,5,356.3315592039732
9,1,6,465.8691620760678
9,1,7,555.3773089572021
9,1,8,814.1555606822789
9,1,9,1296.8588692510884
9,1,10,1284.5125065247817
9,1,11,1477.9810505858568
9,1,12,930.9877703886447
9,1,13,779.4438363240615
9,1,14,950.0698484332133
9,1,15,568.0365990408616
9,1,16,551.742712611638
9,1,17,484.77968918937063
9,1,18,305.8162414083296
9,1,19,309.7368848301396
9,1,20,278.4850565591951
9,1,21,182.58583828257593
9,1,22,150.80997559197823
9,1,23,140.81221223654347
9,2,0,138.69340613750694
9,2,1,127.39128611805671
9,2,2,134.3973079030158
9,2,3,140.4155436644889
9,2,4,171.51111378330077
9,2,5,251.00540328586845
9,2,6,358.9564071645525
9,2,7,444.07433726367316
9,2,8,794.0256014345013
9,2,9,1170.5240222041123
9,2,10,1173.1928994559976
9,2,11,1303.3345966922614
9,2,12,1224.844381781916
9,2,13,706.2421383765906
9,2,14,490.35832044500444
9,2,15,514.2464370382482
9,2,16,589.988987969091
9,2,17,509.25194237321534
9,2,18,581.7372892033195
9,2,19,548.5358551210084
9,2,20,506.566044289751
9,2,21,427.0413670024623
9,2,22,333.3680877989625
9,2,23,135.80547834566727
9,3,0,136.70170646183547
9,3,1,127.81636642204448
9,3,2,136.07470918448587
9,3,3,130.6429353370742
9,3,4,181.40602086784025
9,3,5,266.3890798739814
9,3,6,396.284981131193
9,3,7,443.19543337782187
9,3,8,804.7848476374581
9,3,9,1122.9761596854974
9,3,10,1071.2865060110028
9,3,11,1360.1032463340596
9,3,12,1115.859057502072
9,3,13,581.2227543150583
9,3,14,656.1549051393124
9,3,15,412.3313079328673
9,3,16,553.2345088360045
9,3,17,580.9338004023509
9,3,18,386.96510579756597
9,3,19,328.6735510084044
9,3,20,246.4488072803017
9,3,21,185.3548588185518
9,3,22,152.88004684025987
9,3,23,151.68169240475274
9,4,0,145.32359684647898
